intervention,study_id,study_type,title,publication_year,source,has_abstract,abstract_length,hba1c_change,hba1c_change_source,hba1c_change_confidence,glucose_change,glucose_change_source,glucose_change_confidence,triglyceride_change,triglyceride_change_source,triglyceride_change_confidence,hdl_change,hdl_change_source,hdl_change_confidence,ldl_change,ldl_change_source,ldl_change_confidence,condition,phase,enrollment
probiotic,PMID_30266270,PubMed,Probiotic Lactobacillus plantarum P8 alleviated stress and anxiety while enhancing memory and cognit...,2019,PubMed,True,209.0,-0.28478107125138774,literature_prior,medium,-6.7879945202698435,literature_prior,medium,-13.597268659415748,literature_prior,medium,1.3001287545541005,literature_prior,medium,-7.141494234327015,literature_prior,medium,,,
probiotic,PMID_27255079,PubMed,The Probiotics in Pregnancy Study (PiP Study): rationale and design of a double-blind randomised con...,2016,PubMed,True,798.0,-0.28765599104888234,literature_prior,medium,-6.116732214669737,literature_prior,medium,-11.617807105384754,literature_prior,medium,1.251549785773334,literature_prior,medium,-7.233024137387377,literature_prior,medium,,,
resveratrol,PMID_35240291,PubMed,"Role of resveratrol supplementation in regulation of glucose hemostasis, inflammation and oxidative ...",2022,PubMed,True,223.0,-0.23352425754752357,literature_prior,medium,-6.663890261025513,literature_prior,medium,-14.199177193097448,literature_prior,medium,1.9302785739582,literature_prior,medium,-8.485575529755195,literature_prior,medium,,,
resveratrol,PMID_37569440,PubMed,Equol and Resveratrol Improve Bone Turnover Biomarkers in Postmenopausal Women: A Clinical Trial.,2023,PubMed,True,716.0,-0.22766113704213115,literature_prior,medium,-5.7136067464850235,literature_prior,medium,-14.190472493996085,literature_prior,medium,1.6037773075249682,literature_prior,medium,-7.902697278636509,literature_prior,medium,,,
resveratrol,PMID_28086917,PubMed,Resveratrol regulates neuro-inflammation and induces adaptive immunity in Alzheimer's disease.,2017,PubMed,True,249.0,-0.23783318836833534,literature_prior,medium,-6.849593902158986,literature_prior,medium,-12.209263824969678,literature_prior,medium,1.2592801932762931,literature_prior,medium,-6.87976237694305,literature_prior,medium,,,
resveratrol,PMID_22055504,PubMed,Calorie restriction-like effects of 30 days of resveratrol supplementation on energy metabolism and ...,2011,PubMed,True,1162.0,-0.2063855680148805,literature_prior,medium,-6.770678856677966,literature_prior,medium,-12.853609915526803,literature_prior,medium,1.7158897184462347,literature_prior,medium,-8.13459387623449,literature_prior,medium,,,
resveratrol,PMID_37108584,PubMed,Effect of Resveratrol on Markers of Oxidative Stress and Sirtuin 1 in Elderly Adults with Type 2 Dia...,2023,PubMed,True,560.0,-0.1981373527563021,literature_prior,medium,-5.673919445230451,literature_prior,medium,-13.113045762406284,literature_prior,medium,2.0054259482134773,literature_prior,medium,-7.546942197301368,literature_prior,medium,,,
resveratrol,PMID_34656952,PubMed,Consumption of peanut products improves memory and stress response in healthy adults from the ARISTO...,2021,PubMed,True,102.0,-0.19112228142880341,literature_prior,medium,-7.0224402486554816,literature_prior,medium,-13.508069441295968,literature_prior,medium,1.6315463850912995,literature_prior,medium,-8.682710610649357,literature_prior,medium,,,
resveratrol,PMID_36771199,PubMed,A Randomized Trial on Resveratrol Supplement Affecting Lipid Profile and Other Metabolic Markers in ...,2023,PubMed,True,456.0,-0.2115827887086041,literature_prior,medium,-7.792276929525089,literature_prior,medium,-12.82823545155177,literature_prior,medium,1.8403121101894964,literature_prior,medium,-8.503274011398771,literature_prior,medium,,,
resveratrol,PMID_33610422,PubMed,"Effect of resveratrol on menstrual cyclicity, hyperandrogenism and metabolic profile in women with P...",2021,PubMed,True,217.0,-0.22765398234658704,literature_prior,medium,-7.269456092368827,literature_prior,medium,-16.68082287935098,literature_prior,medium,1.7422389574499473,literature_prior,medium,-6.282737635005526,literature_prior,medium,,,
resveratrol,PMID_39519608,PubMed,The Administration of Resveratrol and Vitamin C Reduces Oxidative Stress in Postmenopausal Women-A P...,2024,PubMed,True,567.0,-0.2073770165440496,literature_prior,medium,-6.24190115097842,literature_prior,medium,-16.23992594924419,literature_prior,medium,1.781573450908978,literature_prior,medium,-9.394507106590773,literature_prior,medium,,,
resveratrol,PMID_38871717,PubMed,Nicotinamide riboside for peripheral artery disease: the NICE randomized clinical trial.,2024,PubMed,True,1025.0,-0.17720016415295656,literature_prior,medium,-7.574132811586213,literature_prior,medium,-9.86197609155298,literature_prior,medium,1.1417702248189538,literature_prior,medium,-6.771287376927979,literature_prior,medium,,,
resveratrol,PMID_38987824,PubMed,Resveratrol ameliorates mitochondrial biogenesis and reproductive outcomes in women with polycystic ...,2024,PubMed,True,218.0,-0.24537125412487115,literature_prior,medium,-5.532200335069936,literature_prior,medium,-12.368729964908766,literature_prior,medium,1.7674896453463242,literature_prior,medium,-8.114126214052048,literature_prior,medium,,,
resveratrol,PMID_40507855,PubMed,Resveratrol Attenuates CSF Markers of Neurodegeneration and Neuroinflammation in Individuals with Al...,2025,PubMed,True,1354.0,-0.2664855973613858,literature_prior,medium,-6.503287692404615,literature_prior,medium,-11.578569046986958,literature_prior,medium,1.25374175675723,literature_prior,medium,-6.802560064673209,literature_prior,medium,,,
resveratrol,PMID_36169918,PubMed,"Treatment with combined resveratrol and myoinositol ameliorates endocrine, metabolic alterations and...",2023,PubMed,True,237.0,-0.16689203122442287,literature_prior,medium,-4.748465852088126,literature_prior,medium,-16.051910201296284,literature_prior,medium,1.5110040298369634,literature_prior,medium,-9.998784220927456,literature_prior,medium,,,
resveratrol,PMID_37843843,PubMed,Effect of Resveratrol on Endothelial Function in Patients with CKD and Diabetes: A Randomized Contro...,2024,PubMed,True,414.0,-0.1748213468998255,literature_prior,medium,-6.08191160651359,literature_prior,medium,-10.957813638131785,literature_prior,medium,1.355829885376628,literature_prior,medium,-8.1434920437462,literature_prior,medium,,,
resveratrol,PMID_31996311,PubMed,Resveratrol and metabolic health in COPD: A proof-of-concept randomized controlled trial.,2020,PubMed,True,626.0,-0.21698971898793126,literature_prior,medium,-7.353524189782318,literature_prior,medium,-14.896625161402609,literature_prior,medium,1.749154884937684,literature_prior,medium,-6.110831076002654,literature_prior,medium,,,
resveratrol,PMID_32900519,PubMed,"Long-term effects of resveratrol on cognition, cerebrovascular function and cardio-metabolic markers...",2021,PubMed,True,2036.0,-0.18428544308992922,literature_prior,medium,-6.618445739819847,literature_prior,medium,-19.33377002125953,literature_prior,medium,1.6737900319795593,literature_prior,medium,-7.315223913079333,literature_prior,medium,,,
resveratrol,PMID_39182247,PubMed,Examination of sex-specific interactions between gut microbiota and host metabolism after 12-week co...,2024,PubMed,True,426.0,-0.22019824165237256,literature_prior,medium,-5.911963796949417,literature_prior,medium,-12.888111450464288,literature_prior,medium,1.7147989915822663,literature_prior,medium,-7.168684660695352,literature_prior,medium,,,
resveratrol,PMID_38896121,PubMed,[Effects of zinc and resveratrol as modulators of leptin response in adults with obesity].,2024,PubMed,True,1393.0,-0.17730340237858438,literature_prior,medium,-6.424072798637301,literature_prior,medium,-11.805587508011099,literature_prior,medium,1.1946463305740482,literature_prior,medium,-6.582723666991984,literature_prior,medium,,,
resveratrol,PMID_26362286,PubMed,"A randomized, double-blind, placebo-controlled trial of resveratrol for Alzheimer disease.",2015,PubMed,True,374.0,-0.15821561641008666,literature_prior,medium,-5.294124981766376,literature_prior,medium,-10.277843252568367,literature_prior,medium,1.714526542100819,literature_prior,medium,-8.80829826842826,literature_prior,medium,,,
resveratrol,PMID_29313746,PubMed,"Comparison of Calorie-Restricted Diet and Resveratrol Supplementation on Anthropometric Indices, Met...",2018,PubMed,True,435.0,-0.1539176096888532,literature_prior,medium,-8.040679074617627,literature_prior,medium,-10.304534838293385,literature_prior,medium,1.6680480211437807,literature_prior,medium,-7.47924325642761,literature_prior,medium,,,
resveratrol,PMID_39317438,PubMed,Effects of resveratrol on aortic growth in patients with Marfan syndrome: a single-arm open-label mu...,2024,PubMed,True,401.0,-0.2190755463413856,literature_prior,medium,-5.363400523509312,literature_prior,medium,-9.029015454229883,literature_prior,medium,1.3193456077201713,literature_prior,medium,-7.661018141957509,literature_prior,medium,,,
resveratrol,PMID_40854984,PubMed,"Preliminary, randomized, double-blinded, placebo-controlled cross-over study with resveratrol in hyp...",2025,PubMed,True,1616.0,-0.2587071252645758,literature_prior,medium,-5.496019492256073,literature_prior,medium,-12.216162274834144,literature_prior,medium,1.3314571803353357,literature_prior,medium,-7.181395722601549,literature_prior,medium,,,
resveratrol,PMID_26784973,PubMed,"Placebo-controlled, randomised clinical trial: high-dose resveratrol treatment for non-alcoholic fat...",2016,PubMed,True,420.0,-0.14207643916911014,literature_prior,medium,-7.960592252005154,literature_prior,medium,-12.444707105612528,literature_prior,medium,1.7063622743968692,literature_prior,medium,-6.949221814761364,literature_prior,medium,,,
resveratrol,PMID_39528454,PubMed,The Effects of Resveratrol in a Randomized Clinical Trial on Drug-Induced Hyperlipidemia and Psychia...,2024,PubMed,True,478.0,-0.2057188422838083,literature_prior,medium,-7.6006506803305784,literature_prior,medium,-12.644993290955258,literature_prior,medium,1.5377339229259774,literature_prior,medium,-6.342543673964461,literature_prior,medium,,,
resveratrol,PMID_29983230,PubMed,Resveratrol reduces albuminuria in diabetic nephropathy: A randomized double-blind placebo-controlle...,2019,PubMed,True,228.0,-0.183967293149627,literature_prior,medium,-5.512504753105088,literature_prior,medium,-11.027287285427823,literature_prior,medium,1.7815265498544375,literature_prior,medium,-9.15329805480771,literature_prior,medium,,,
resveratrol,PMID_28182820,PubMed,No Beneficial Effects of Resveratrol on the Metabolic Syndrome: A Randomized Placebo-Controlled Clin...,2017,PubMed,True,234.0,-0.16258175346111828,literature_prior,medium,-6.885292490410856,literature_prior,medium,-11.809094014227174,literature_prior,medium,1.8143179275110466,literature_prior,medium,-7.345649035632153,literature_prior,medium,,,
resveratrol,PMID_39565038,PubMed,"Effects of resveratrol supplementation on inflammatory markers, fatigue scale, fasting blood sugar a...",2025,PubMed,True,688.0,-0.19977572885777395,literature_prior,medium,-5.773849920644258,literature_prior,medium,-9.55088912728811,literature_prior,medium,1.671211158618635,literature_prior,medium,-7.58121686073156,literature_prior,medium,,,
resveratrol,PMID_38871236,PubMed,Effects of resveratrol on changes in trimethylamine-N-oxide and circulating cardiovascular factors f...,2024,PubMed,True,540.0,-0.21132332421561292,literature_prior,medium,-5.915656074907867,literature_prior,medium,-12.12887069135133,literature_prior,medium,1.6779909718755563,literature_prior,medium,-8.2606816401096,literature_prior,medium,,,
resveratrol,PMID_28891024,PubMed,Resveratrol supplementation improves lipid and glucose metabolism in high-fat diet-fed blunt snout b...,2018,PubMed,True,1820.0,-0.1646458515224441,literature_prior,medium,-5.8824856312611375,literature_prior,medium,-9.814816834945814,literature_prior,medium,1.545284492833507,literature_prior,medium,-8.155085377071487,literature_prior,medium,,,
resveratrol,PMID_26229448,PubMed,Aterofisiol(®) in carotid plaque evolution.,2015,PubMed,True,526.0,-0.19163853448851745,literature_prior,medium,-5.853714784775279,literature_prior,medium,-11.776338551922159,literature_prior,medium,2.0189204958697093,literature_prior,medium,-8.487282347917432,literature_prior,medium,,,
omega-3,PMID_33190147,PubMed,Effect of High-Dose Omega-3 Fatty Acids vs Corn Oil on Major Adverse Cardiovascular Events in Patien...,2020,PubMed,True,139.0,-0.11096495759094492,literature_prior,medium,-4.401642774217083,literature_prior,medium,-28.44553023875357,literature_prior,medium,2.4192144910799405,literature_prior,medium,1.0088957236245542,literature_prior,medium,,,
omega-3,PMID_37862823,PubMed,Omega-3 fatty acids supplementation improves early-stage diabetic nephropathy and subclinical athero...,2023,PubMed,True,255.0,-0.09148133985230184,literature_prior,medium,-3.599118675724719,literature_prior,medium,-25.901599587365162,literature_prior,medium,2.757203837029777,literature_prior,medium,1.1954457140586674,literature_prior,medium,,,
omega-3,PMID_20638827,PubMed,Bioavailability of marine n-3 fatty acid formulations.,2010,PubMed,True,1044.0,-0.09069428086923288,literature_prior,medium,-4.511982019423329,literature_prior,medium,-27.69199775906566,literature_prior,medium,2.890173425094835,literature_prior,medium,1.0659737307119566,literature_prior,medium,,,
omega-3,PMID_34989797,PubMed,Effectiveness of a Novel ω-3 Krill Oil Agent in Patients With Severe Hypertriglyceridemia: A Randomi...,2022,PubMed,True,117.0,-0.11039308831765011,literature_prior,medium,-3.8630469568415022,literature_prior,medium,-35.37656936205776,literature_prior,medium,2.70550363128171,literature_prior,medium,1.1829568689309857,literature_prior,medium,,,
omega-3,PMID_39163858,PubMed,"Impact of omega-3 fatty acids on hypertriglyceridemia, lipidomics, and gut microbiome in patients wi...",2025,PubMed,True,346.0,-0.10890382729513343,literature_prior,medium,-4.711465621876641,literature_prior,medium,-32.43126298281794,literature_prior,medium,3.545746973865867,literature_prior,medium,1.319139394212726,literature_prior,medium,,,
